Model,MDO4014B-3
1.011330e+00,-0.16
1.011340e+00,-0.04
1.011350e+00,0.04
1.011360e+00,0.04
1.011370e+00,-0.04
1.011380e+00,-0.04
1.011390e+00,0.04
1.011400e+00,0.08
1.011410e+00,0.04
1.011420e+00,-0.12
1.011430e+00,-0.16
1.011440e+00,-0.24
1.011450e+00,-0.24
1.011460e+00,-0.12
1.011470e+00,0.04
1.011480e+00,0.08
1.011490e+00,0.04
1.011500e+00,-0.04
1.011510e+00,-0.04
1.011520e+00,0.04
1.011530e+00,0.04
1.011540e+00,-0.04
1.011550e+00,-0.04
1.011560e+00,-0.2
1.011570e+00,-0.28
1.011580e+00,-0.16
1.011590e+00,-0.04
1.011600e+00,0.04
1.011610e+00,0.08
1.011620e+00,0.04
1.011630e+00,0
1.011640e+00,0.04
1.011650e+00,0.08
1.011660e+00,0
1.011670e+00,-0.04
1.011680e+00,-0.12
1.011690e+00,-0.16
1.011700e+00,-0.24
1.011710e+00,-0.16
1.011720e+00,-0.04
1.011730e+00,0.04
1.011740e+00,0
1.011750e+00,0
1.011760e+00,-0.04
1.011770e+00,0.04
1.011780e+00,0.08
1.011790e+00,-0.04
1.011800e+00,-0.08
1.011810e+00,-0.12
1.011820e+00,-0.16
1.011830e+00,-0.2
1.011840e+00,-0.04
1.011850e+00,0
1.011860e+00,0
1.011870e+00,-0.04
1.011880e+00,-0.04
1.011890e+00,0
1.011900e+00,0.16
1.011910e+00,0.08
1.011920e+00,-0.04
1.011930e+00,-0.16
1.011940e+00,-0.28
1.011950e+00,-0.32
1.011960e+00,-0.12
1.011970e+00,-0.04
1.011980e+00,0.08
1.011990e+00,0.08
1.012000e+00,0
1.012010e+00,0
1.012020e+00,0.08
1.012030e+00,0.08
1.012040e+00,-0.04
1.012050e+00,-0.2
1.012060e+00,-0.28
1.012070e+00,-0.28
1.012080e+00,-0.24
1.012090e+00,-0.08
1.012100e+00,0
1.012110e+00,0.08
1.012120e+00,0.04
1.012130e+00,-0.04
1.012140e+00,0
1.012150e+00,0.04
1.012160e+00,0.04
1.012170e+00,0
1.012180e+00,-0.12
1.012190e+00,-0.24
1.012200e+00,-0.24
1.012210e+00,-0.24
1.012220e+00,-0.12
1.012230e+00,0
1.012240e+00,0.08
1.012250e+00,0
1.012260e+00,0.04
1.012270e+00,0.12
1.012280e+00,0.16
1.012290e+00,0.08
1.012300e+00,-0.04
1.012310e+00,-0.16
1.012320e+00,-0.24
1.012330e+00,-0.16
1.012340e+00,-0.08
1.012350e+00,0
1.012360e+00,0
1.012370e+00,-0.04
1.012380e+00,-0.12
1.012390e+00,0
1.012400e+00,0.08
1.012410e+00,0.12
1.012420e+00,0
1.012430e+00,-0.04
1.012440e+00,-0.12
1.012450e+00,-0.16
1.012460e+00,-0.16
1.012470e+00,-0.04
1.012480e+00,0.04
1.012490e+00,0.08
1.012500e+00,0.04
1.012510e+00,0
1.012520e+00,0.08
1.012530e+00,0.12
1.012540e+00,0
1.012550e+00,-0.12
1.012560e+00,-0.2
1.012570e+00,-0.24
1.012580e+00,-0.32
1.012590e+00,-0.16
1.012600e+00,-0.04
1.012610e+00,0.08
1.012620e+00,0.08
1.012630e+00,0
1.012640e+00,0.04
1.012650e+00,0.04
1.012660e+00,0.04
1.012670e+00,-0.04
1.012680e+00,-0.08
1.012690e+00,-0.12
1.012700e+00,-0.2
1.012710e+00,-0.12
1.012720e+00,-0.08
1.012730e+00,0
1.012740e+00,0
1.012750e+00,0.04
1.012760e+00,0
1.012770e+00,0.08
1.012780e+00,0.12
1.012790e+00,0.04
1.012800e+00,-0.04
1.012810e+00,-0.12
1.012820e+00,-0.2
1.012830e+00,-0.24
1.012840e+00,-0.08
1.012850e+00,0
1.012860e+00,0.12
1.012870e+00,0.04
1.012880e+00,0
1.012890e+00,-0.04
1.012900e+00,0.08
1.012910e+00,0.04
1.012920e+00,0.04
1.012930e+00,-0.04
1.012940e+00,-0.16
1.012950e+00,-0.2
1.012960e+00,-0.2
1.012970e+00,-0.08
1.012980e+00,0
1.012990e+00,0.12
1.013000e+00,0.04
1.013010e+00,0
1.013020e+00,0.08
1.013030e+00,0.12
1.013040e+00,0.12
1.013050e+00,-0.04
1.013060e+00,-0.12
1.013070e+00,-0.28
1.013080e+00,-0.2
1.013090e+00,-0.12
1.013100e+00,-0.04
1.013110e+00,0.04
1.013120e+00,0.04
1.013130e+00,0
1.013140e+00,0
1.013150e+00,0
1.013160e+00,0.08
1.013170e+00,0
1.013180e+00,-0.12
1.013190e+00,-0.16
1.013200e+00,-0.28
1.013210e+00,-0.24
1.013220e+00,-0.12
1.013230e+00,0
1.013240e+00,0.08
1.013250e+00,0.08
1.013260e+00,0.04
1.013270e+00,0.04
1.013280e+00,0.04
1.013290e+00,-0.04
1.013300e+00,-0.08
1.013310e+00,-0.16
1.013320e+00,-0.24
1.013330e+00,-0.24
1.013340e+00,-0.12
1.013350e+00,0
1.013360e+00,0.08
1.013370e+00,0.08
1.013380e+00,0.04
1.013390e+00,0
1.013400e+00,0.12
1.013410e+00,0.16
1.013420e+00,0.08
1.013430e+00,-0.04
1.013440e+00,-0.24
1.013450e+00,-0.32
1.013460e+00,-0.28
1.013470e+00,-0.2
1.013480e+00,0
1.013490e+00,0.12
1.013500e+00,0.08
1.013510e+00,0.04
1.013520e+00,0.04
1.013530e+00,0.2
1.013540e+00,0.12
1.013550e+00,0.04
1.013560e+00,-0.12
1.013570e+00,-0.2
1.013580e+00,-0.24
1.013590e+00,-0.24
1.013600e+00,-0.04
1.013610e+00,0.04
1.013620e+00,0.16
1.013630e+00,0
1.013640e+00,-0.04
1.013650e+00,0
1.013660e+00,0.08
1.013670e+00,0.08
1.013680e+00,-0.04
1.013690e+00,-0.12
1.013700e+00,-0.24
1.013710e+00,-0.24
1.013720e+00,-0.12
1.013730e+00,0
1.013740e+00,0.12
1.013750e+00,0.12
1.013760e+00,0
1.013770e+00,0
1.013780e+00,0
1.013790e+00,0
1.013800e+00,-0.08
1.013810e+00,-0.12
1.013820e+00,-0.16
1.013830e+00,-0.2
1.013840e+00,-0.2
1.013850e+00,-0.04
1.013860e+00,0.04
1.013870e+00,0
1.013880e+00,0.04
1.013890e+00,-0.04
1.013900e+00,0.12
1.013910e+00,0.16
1.013920e+00,0.12
1.013930e+00,-0.04
1.013940e+00,-0.16
1.013950e+00,-0.28
1.013960e+00,-0.32
1.013970e+00,-0.24
1.013980e+00,-0.08
1.013990e+00,0
1.014000e+00,0.08
1.014010e+00,0.04
1.014020e+00,0.04
1.014030e+00,0.16
1.014040e+00,0.16
1.014050e+00,0
1.014060e+00,-0.12
1.014070e+00,-0.2
1.014080e+00,-0.16
1.014090e+00,-0.16
1.014100e+00,-0.04
1.014110e+00,0.04
1.014120e+00,0.08
1.014130e+00,0
1.014140e+00,-0.04
1.014150e+00,0
1.014160e+00,0.04
1.014170e+00,0.08
1.014180e+00,0
1.014190e+00,-0.12
1.014200e+00,-0.2
1.014210e+00,-0.16
1.014220e+00,-0.04
1.014230e+00,0.04
1.014240e+00,0.12
1.014250e+00,0.12
1.014260e+00,0
1.014270e+00,0
1.014280e+00,0.08
1.014290e+00,0.04
1.014300e+00,-0.04
1.014310e+00,-0.12
1.014320e+00,-0.24
1.014330e+00,-0.28
1.014340e+00,-0.24
1.014350e+00,-0.04
1.014360e+00,0.08
1.014370e+00,0.08
1.014380e+00,0.08
1.014390e+00,0.04
1.014400e+00,0.04
1.014410e+00,0.04
1.014420e+00,0.04
1.014430e+00,-0.08
1.014440e+00,-0.2
1.014450e+00,-0.28
1.014460e+00,-0.32
1.014470e+00,-0.28
1.014480e+00,-0.08
1.014490e+00,0
1.014500e+00,0.12
1.014510e+00,0.12
1.014520e+00,0.04
1.014530e+00,0.08
1.014540e+00,0.08
1.014550e+00,0
1.014560e+00,-0.08
1.014570e+00,-0.16
1.014580e+00,-0.24
1.014590e+00,-0.24
1.014600e+00,-0.16
1.014610e+00,-0.04
1.014620e+00,-0.04
1.014630e+00,-0.04
1.014640e+00,-0.04
1.014650e+00,0
1.014660e+00,0.08
1.014670e+00,0.08
1.014680e+00,0
1.014690e+00,-0.12
1.014700e+00,-0.24
1.014710e+00,-0.24
1.014720e+00,-0.08
1.014730e+00,0
1.014740e+00,0.08
1.014750e+00,0.04
1.014760e+00,0
1.014770e+00,-0.12
1.014780e+00,-0.04
1.014790e+00,0.08
1.014800e+00,0.08
1.014810e+00,0
1.014820e+00,-0.08
1.014830e+00,-0.2
1.014840e+00,-0.28
1.014850e+00,-0.12
1.014860e+00,-0.04
1.014870e+00,0.04
1.014880e+00,0.12
1.014890e+00,0.04
1.014900e+00,0.04
1.014910e+00,0.08
1.014920e+00,0.08
1.014930e+00,0
1.014940e+00,-0.12
1.014950e+00,-0.2
1.014960e+00,-0.28
1.014970e+00,-0.2
1.014980e+00,-0.12
1.014990e+00,0.04
1.015000e+00,0.08
1.015010e+00,0.08
1.015020e+00,0.04
1.015030e+00,0.04
1.015040e+00,0.08
1.015050e+00,0.04
1.015060e+00,0
1.015070e+00,-0.08
1.015080e+00,-0.16
1.015090e+00,-0.24
1.015100e+00,-0.16
1.015110e+00,-0.08
1.015120e+00,0
1.015130e+00,0
1.015140e+00,0
1.015150e+00,0
1.015160e+00,0.08
1.015170e+00,0.12
1.015180e+00,0.08
1.015190e+00,-0.08
1.015200e+00,-0.16
1.015210e+00,-0.2
1.015220e+00,-0.16
1.015230e+00,-0.04
1.015240e+00,0.04
1.015250e+00,0.08
1.015260e+00,0.04
1.015270e+00,0
1.015280e+00,0.04
1.015290e+00,0
1.015300e+00,0.08
1.015310e+00,-0.12
1.015320e+00,-0.16
1.015330e+00,-0.24
1.015340e+00,-0.24
1.015350e+00,-0.16
1.015360e+00,0
1.015370e+00,0.12
1.015380e+00,0.12
1.015390e+00,0.04
1.015400e+00,0
1.015410e+00,0.08
1.015420e+00,0.12
1.015430e+00,0
1.015440e+00,-0.12
1.015450e+00,-0.2
1.015460e+00,-0.28
1.015470e+00,-0.2
1.015480e+00,-0.04
1.015490e+00,0.08
1.015500e+00,0.16
1.015510e+00,0.12
1.015520e+00,-0.04
1.015530e+00,0.04
1.015540e+00,0.08
1.015550e+00,0.04
1.015560e+00,-0.04
1.015570e+00,-0.12
1.015580e+00,-0.2
1.015590e+00,-0.16
1.015600e+00,-0.12
1.015610e+00,0
1.015620e+00,0.04
1.015630e+00,0
1.015640e+00,-0.04
1.015650e+00,-0.04
1.015660e+00,0.04
1.015670e+00,0.08
1.015680e+00,0.08
1.015690e+00,-0.04
1.015700e+00,-0.16
1.015710e+00,-0.24
1.015720e+00,-0.28
1.015730e+00,-0.16
1.015740e+00,-0.04
1.015750e+00,0.04
1.015760e+00,0.08
1.015770e+00,0
1.015780e+00,0
1.015790e+00,0.08
1.015800e+00,0
1.015810e+00,-0.04
1.015820e+00,-0.12
1.015830e+00,-0.28
1.015840e+00,-0.24
1.015850e+00,-0.16
1.015860e+00,0
1.015870e+00,0.12
1.015880e+00,0.16
1.015890e+00,0.08
1.015900e+00,0
1.015910e+00,0.08
1.015920e+00,0.08
1.015930e+00,0
1.015940e+00,-0.16
1.015950e+00,-0.24
1.015960e+00,-0.32
1.015970e+00,-0.28
1.015980e+00,-0.08
1.015990e+00,0
1.016000e+00,0.12
1.016010e+00,0.16
1.016020e+00,0.08
1.016030e+00,0.08
1.016040e+00,0.12
1.016050e+00,0.08
1.016060e+00,0
1.016070e+00,-0.12
1.016080e+00,-0.2
1.016090e+00,-0.24
1.016100e+00,-0.2
1.016110e+00,-0.04
1.016120e+00,0
1.016130e+00,0.08
1.016140e+00,0.08
1.016150e+00,0.08
1.016160e+00,0.2
1.016170e+00,0.16
1.016180e+00,0
1.016190e+00,-0.12
1.016200e+00,-0.24
1.016210e+00,-0.28
1.016220e+00,-0.24
1.016230e+00,-0.12
1.016240e+00,0.04
1.016250e+00,0.12
1.016260e+00,0.08
1.016270e+00,0.04
1.016280e+00,0.04
1.016290e+00,0.08
1.016300e+00,0.08
1.016310e+00,-0.04
1.016320e+00,-0.24
1.016330e+00,-0.24
1.016340e+00,-0.32
1.016350e+00,-0.16
1.016360e+00,-0.04
1.016370e+00,0.08
1.016380e+00,0.12
1.016390e+00,0.08
1.016400e+00,0
1.016410e+00,0
1.016420e+00,0.04
1.016430e+00,-0.04
1.016440e+00,-0.08
1.016450e+00,-0.16
1.016460e+00,-0.24
1.016470e+00,-0.24
1.016480e+00,-0.12
1.016490e+00,-0.04
1.016500e+00,0.04
1.016510e+00,0.04
1.016520e+00,0
1.016530e+00,0.04
1.016540e+00,0.12
1.016550e+00,0.12
1.016560e+00,-0.04
1.016570e+00,-0.16
1.016580e+00,-0.28
1.016590e+00,-0.28
1.016600e+00,-0.2
1.016610e+00,-0.04
1.016620e+00,0.04
1.016630e+00,0.08
1.016640e+00,0
1.016650e+00,0
1.016660e+00,0
1.016670e+00,0.16
1.016680e+00,0.12
1.016690e+00,0
1.016700e+00,-0.08
1.016710e+00,-0.2
1.016720e+00,-0.24
1.016730e+00,-0.2
1.016740e+00,-0.08
1.016750e+00,0
1.016760e+00,0.04
1.016770e+00,0
1.016780e+00,0
1.016790e+00,0.08
1.016800e+00,0.12
1.016810e+00,0
1.016820e+00,-0.12
1.016830e+00,-0.16
1.016840e+00,-0.24
1.016850e+00,-0.24
1.016860e+00,-0.12
1.016870e+00,0
1.016880e+00,0.08
1.016890e+00,0
1.016900e+00,-0.04
1.016910e+00,0
1.016920e+00,0.04
1.016930e+00,0
1.016940e+00,-0.12
1.016950e+00,-0.24
1.016960e+00,-0.28
1.016970e+00,-0.28
1.016980e+00,-0.16
1.016990e+00,0
1.017000e+00,0.12
1.017010e+00,0.12
1.017020e+00,0.08
1.017030e+00,0
1.017040e+00,0.08
1.017050e+00,0
1.017060e+00,-0.08
1.017070e+00,-0.16
1.017080e+00,-0.28
1.017090e+00,-0.32
1.017100e+00,-0.24
1.017110e+00,-0.04
1.017120e+00,0
1.017130e+00,0.08
1.017140e+00,0.08
1.017150e+00,0.04
1.017160e+00,0.08
1.017170e+00,0.12
1.017180e+00,0.08
1.017190e+00,-0.04
1.017200e+00,-0.16
1.017210e+00,-0.24
1.017220e+00,-0.24
1.017230e+00,-0.16
1.017240e+00,-0.04
1.017250e+00,0
1.017260e+00,0.04
1.017270e+00,0.04
1.017280e+00,0.04
1.017290e+00,0.12
1.017300e+00,0.12
1.017310e+00,0.08
1.017320e+00,-0.08
1.017330e+00,-0.16
1.017340e+00,-0.2
1.017350e+00,-0.16
1.017360e+00,-0.12
1.017370e+00,-0.04
1.017380e+00,0
1.017390e+00,0.04
1.017400e+00,0
1.017410e+00,0.08
1.017420e+00,0.16
1.017430e+00,0.12
1.017440e+00,-0.04
1.017450e+00,-0.12
1.017460e+00,-0.16
1.017470e+00,-0.2
1.017480e+00,-0.16
1.017490e+00,-0.04
1.017500e+00,0.04
1.017510e+00,0.04
1.017520e+00,-0.04
1.017530e+00,0
1.017540e+00,0.08
1.017550e+00,0.08
1.017560e+00,0
1.017570e+00,-0.12
1.017580e+00,-0.2
1.017590e+00,-0.24
1.017600e+00,-0.2
1.017610e+00,-0.04
1.017620e+00,0
1.017630e+00,0.04
1.017640e+00,0.04
1.017650e+00,-0.04
1.017660e+00,0
1.017670e+00,0.08
1.017680e+00,0
1.017690e+00,-0.04
1.017700e+00,-0.2
1.017710e+00,-0.24
1.017720e+00,-0.32
1.017730e+00,-0.24
1.017740e+00,-0.12
1.017750e+00,0
1.017760e+00,0
1.017770e+00,0
1.017780e+00,0
1.017790e+00,0.08
1.017800e+00,0.12
1.017810e+00,0.04
1.017820e+00,-0.04
1.017830e+00,-0.12
1.017840e+00,-0.2
1.017850e+00,-0.2
1.017860e+00,-0.12
1.017870e+00,0
1.017880e+00,0
1.017890e+00,0
1.017900e+00,0
1.017910e+00,0
1.017920e+00,0.12
1.017930e+00,0.12
1.017940e+00,0
1.017950e+00,-0.04
1.017960e+00,-0.12
1.017970e+00,-0.2
1.017980e+00,-0.16
1.017990e+00,-0.12
1.018000e+00,0
1.018010e+00,0
1.018020e+00,0.04
1.018030e+00,0.04
1.018040e+00,0.12
1.018050e+00,0.2
1.018060e+00,0.12
1.018070e+00,-0.04
1.018080e+00,-0.16
1.018090e+00,-0.28
1.018100e+00,-0.2
1.018110e+00,-0.12
1.018120e+00,0
1.018130e+00,0.12
1.018140e+00,0.04
1.018150e+00,0
1.018160e+00,-0.04
1.018170e+00,0
1.018180e+00,0.04
1.018190e+00,0
1.018200e+00,-0.08
1.018210e+00,-0.12
1.018220e+00,-0.12
1.018230e+00,-0.12
1.018240e+00,-0.04
1.018250e+00,0
1.018260e+00,0.04
1.018270e+00,0.04
1.018280e+00,0
1.018290e+00,0.04
1.018300e+00,0.08
1.018310e+00,0
1.018320e+00,-0.08
1.018330e+00,-0.16
1.018340e+00,-0.32
1.018350e+00,-0.32
1.018360e+00,-0.24
1.018370e+00,-0.04
1.018380e+00,0.16
1.018390e+00,0.2
1.018400e+00,0.12
1.018410e+00,0.08
1.018420e+00,0.2
1.018430e+00,0.16
1.018440e+00,0.04
1.018450e+00,-0.04
1.018460e+00,-0.2
1.018470e+00,-0.24
1.018480e+00,-0.24
1.018490e+00,-0.12
1.018500e+00,0
1.018510e+00,0.08
1.018520e+00,0.04
1.018530e+00,-0.04
1.018540e+00,0
1.018550e+00,0.08
1.018560e+00,0.08
1.018570e+00,0.04
1.018580e+00,-0.04
1.018590e+00,-0.16
1.018600e+00,-0.2
1.018610e+00,-0.16
1.018620e+00,-0.04
1.018630e+00,0.08
1.018640e+00,0.08
1.018650e+00,0.08
1.018660e+00,0.04
1.018670e+00,0.08
1.018680e+00,0.08
1.018690e+00,-0.04
1.018700e+00,-0.12
1.018710e+00,-0.16
1.018720e+00,-0.16
1.018730e+00,-0.16
1.018740e+00,-0.04
1.018750e+00,-0.04
1.018760e+00,0
1.018770e+00,-0.04
1.018780e+00,-0.04
1.018790e+00,0.04
1.018800e+00,0.16
1.018810e+00,0.16
1.018820e+00,0.04
1.018830e+00,-0.12
1.018840e+00,-0.24
1.018850e+00,-0.24
1.018860e+00,-0.16
1.018870e+00,-0.08
1.018880e+00,0.04
1.018890e+00,0.04
1.018900e+00,0
1.018910e+00,-0.04
1.018920e+00,0.04
1.018930e+00,0.12
1.018940e+00,0
1.018950e+00,-0.04
1.018960e+00,-0.16
1.018970e+00,-0.24
1.018980e+00,-0.24
1.018990e+00,-0.12
1.019000e+00,-0.04
1.019010e+00,0.08
1.019020e+00,0.08
1.019030e+00,0
1.019040e+00,0
1.019050e+00,0.12
1.019060e+00,0.08
1.019070e+00,-0.04
1.019080e+00,-0.12
1.019090e+00,-0.2
1.019100e+00,-0.28
1.019110e+00,-0.2
1.019120e+00,-0.04
1.019130e+00,0.08
1.019140e+00,0.12
1.019150e+00,0.04
1.019160e+00,-0.04
1.019170e+00,0
1.019180e+00,0.08
1.019190e+00,0.04
1.019200e+00,-0.08
1.019210e+00,-0.12
1.019220e+00,-0.2
1.019230e+00,-0.2
1.019240e+00,-0.16
1.019250e+00,0
1.019260e+00,0.08
1.019270e+00,0.04
1.019280e+00,0.04
1.019290e+00,0.04
1.019300e+00,0.08
1.019310e+00,0
1.019320e+00,-0.12
1.019330e+00,-0.24
1.019340e+00,-0.28
1.019350e+00,-0.24
1.019360e+00,-0.24
1.019370e+00,-0.04
1.019380e+00,0.04
1.019390e+00,0.16
1.019400e+00,0.04
1.019410e+00,0
1.019420e+00,0.08
1.019430e+00,0.16
1.019440e+00,0.08
1.019450e+00,-0.04
1.019460e+00,-0.16
1.019470e+00,-0.2
1.019480e+00,-0.2
1.019490e+00,-0.12
1.019500e+00,-0.04
1.019510e+00,0
1.019520e+00,0
1.019530e+00,-0.04
1.019540e+00,-0.04
1.019550e+00,0.04
1.019560e+00,0.04
1.019570e+00,-0.04
1.019580e+00,-0.12
1.019590e+00,-0.2
1.019600e+00,-0.24
1.019610e+00,-0.16
1.019620e+00,-0.04
1.019630e+00,0.08
1.019640e+00,0.12
1.019650e+00,0.04
1.019660e+00,-0.04
1.019670e+00,0.04
1.019680e+00,0.08
1.019690e+00,0.04
1.019700e+00,-0.08
1.019710e+00,-0.24
1.019720e+00,-0.28
1.019730e+00,-0.36
1.019740e+00,-0.2
1.019750e+00,-0.04
1.019760e+00,0.16
1.019770e+00,0.2
1.019780e+00,0.16
1.019790e+00,0.08
1.019800e+00,0.08
1.019810e+00,0.08
1.019820e+00,-0.04
1.019830e+00,-0.08
1.019840e+00,-0.16
1.019850e+00,-0.2
1.019860e+00,-0.2
1.019870e+00,-0.04
1.019880e+00,0.04
1.019890e+00,0.12
1.019900e+00,0.12
1.019910e+00,0.04
1.019920e+00,0
1.019930e+00,0
1.019940e+00,0
1.019950e+00,0
1.019960e+00,-0.08
1.019970e+00,-0.12
1.019980e+00,-0.16
1.019990e+00,-0.12
1.020000e+00,-0.04
1.020010e+00,0.04
1.020020e+00,0
1.020030e+00,0
1.020040e+00,0
1.020050e+00,0.08
1.020060e+00,0.12
1.020070e+00,0.04
1.020080e+00,-0.08
1.020090e+00,-0.2
1.020100e+00,-0.28
1.020110e+00,-0.28
1.020120e+00,-0.08
1.020130e+00,0
1.020140e+00,0.08
1.020150e+00,0.04
1.020160e+00,0
1.020170e+00,0.08
1.020180e+00,0.12
1.020190e+00,0.08
1.020200e+00,0
1.020210e+00,-0.16
1.020220e+00,-0.16
1.020230e+00,-0.24
1.020240e+00,-0.16
1.020250e+00,-0.08
1.020260e+00,0.08
1.020270e+00,0.08
1.020280e+00,0.08
1.020290e+00,0
1.020300e+00,0.08
1.020310e+00,0.16
1.020320e+00,0.08
1.020330e+00,-0.04
1.020340e+00,-0.16
1.020350e+00,-0.28
1.020360e+00,-0.24
1.020370e+00,-0.2
1.020380e+00,-0.04
1.020390e+00,0.04
1.020400e+00,0.08
1.020410e+00,0.04
1.020420e+00,0.08
1.020430e+00,0.2
1.020440e+00,0.2
1.020450e+00,0.08
1.020460e+00,-0.08
1.020470e+00,-0.2
1.020480e+00,-0.2
1.020490e+00,-0.16
1.020500e+00,-0.04
1.020510e+00,0
1.020520e+00,0.04
1.020530e+00,0
1.020540e+00,-0.04
1.020550e+00,0
1.020560e+00,0.04
1.020570e+00,0.08
1.020580e+00,0
1.020590e+00,-0.08
1.020600e+00,-0.16
1.020610e+00,-0.16
1.020620e+00,-0.04
1.020630e+00,0.04
1.020640e+00,0
1.020650e+00,0.04
1.020660e+00,0
1.020670e+00,-0.04
1.020680e+00,0.04
1.020690e+00,0.08
1.020700e+00,0
1.020710e+00,-0.12
1.020720e+00,-0.16
1.020730e+00,-0.16
1.020740e+00,-0.12
1.020750e+00,-0.04
1.020760e+00,0.08
1.020770e+00,0.08
1.020780e+00,0.04
1.020790e+00,0
1.020800e+00,0.04
1.020810e+00,0.12
1.020820e+00,0.12
1.020830e+00,-0.04
1.020840e+00,-0.2
1.020850e+00,-0.32
1.020860e+00,-0.28
1.020870e+00,-0.24
1.020880e+00,-0.04
1.020890e+00,0.08
1.020900e+00,0.2
1.020910e+00,0.04
1.020920e+00,0
1.020930e+00,0.08
1.020940e+00,0.08
1.020950e+00,0.04
1.020960e+00,-0.04
1.020970e+00,-0.12
1.020980e+00,-0.24
1.020990e+00,-0.24
1.021000e+00,-0.16
1.021010e+00,-0.04
1.021020e+00,0.04
1.021030e+00,0.08
1.021040e+00,0.08
1.021050e+00,0.12
1.021060e+00,0.12
1.021070e+00,0.12
1.021080e+00,0.04
1.021090e+00,-0.04
1.021100e+00,-0.12
1.021110e+00,-0.08
1.021120e+00,-0.08
1.021130e+00,-0.04
1.021140e+00,0.04
1.021150e+00,0.08
1.021160e+00,0.04
1.021170e+00,0
1.021180e+00,0.08
1.021190e+00,0.16
1.021200e+00,0.08
1.021210e+00,-0.04
1.021220e+00,-0.12
1.021230e+00,-0.24
1.021240e+00,-0.16
1.021250e+00,-0.04
1.021260e+00,0.04
1.021270e+00,0.12
1.021280e+00,0.2
1.021290e+00,0.08
1.021300e+00,0.08
1.021310e+00,0.08
1.021320e+00,0.04
1.021330e+00,-0.04
1.021340e+00,-0.08
1.021350e+00,-0.24
1.021360e+00,-0.24
1.021370e+00,-0.2
1.021380e+00,-0.08
1.021390e+00,0
1.021400e+00,0.08
1.021410e+00,0.08
1.021420e+00,0
1.021430e+00,0.12
1.021440e+00,0.16
1.021450e+00,0.08
1.021460e+00,-0.08
1.021470e+00,-0.12
1.021480e+00,-0.16
1.021490e+00,-0.24
1.021500e+00,-0.08
1.021510e+00,0
1.021520e+00,0.08
1.021530e+00,0.08
1.021540e+00,0
1.021550e+00,0
1.021560e+00,0.12
1.021570e+00,0.08
1.021580e+00,0.04
1.021590e+00,-0.12
1.021600e+00,-0.12
1.021610e+00,-0.2
1.021620e+00,-0.16
1.021630e+00,-0.04
1.021640e+00,0.12
1.021650e+00,0.16
1.021660e+00,0.04
1.021670e+00,0
1.021680e+00,0.04
1.021690e+00,0.08
1.021700e+00,0.04
1.021710e+00,-0.04
1.021720e+00,-0.16
1.021730e+00,-0.2
1.021740e+00,-0.24
1.021750e+00,-0.08
1.021760e+00,0.08
1.021770e+00,0.12
1.021780e+00,0.2
1.021790e+00,0.08
1.021800e+00,0
1.021810e+00,0.08
1.021820e+00,0.12
1.021830e+00,0.08
1.021840e+00,-0.04
1.021850e+00,-0.16
1.021860e+00,-0.24
1.021870e+00,-0.24
1.021880e+00,-0.16
1.021890e+00,0
1.021900e+00,0.12
1.021910e+00,0.12
1.021920e+00,0.08
1.021930e+00,0.04
1.021940e+00,0.08
1.021950e+00,0.04
1.021960e+00,-0.04
1.021970e+00,-0.12
1.021980e+00,-0.16
1.021990e+00,-0.24
1.022000e+00,-0.16
1.022010e+00,0
1.022020e+00,0.08
1.022030e+00,0.12
1.022040e+00,0.04
1.022050e+00,0
1.022060e+00,0.04
1.022070e+00,0.12
1.022080e+00,0.04
1.022090e+00,-0.08
1.022100e+00,-0.2
1.022110e+00,-0.24
1.022120e+00,-0.2
1.022130e+00,-0.08
1.022140e+00,0.04
1.022150e+00,0.08
1.022160e+00,0.12
1.022170e+00,0
1.022180e+00,0
1.022190e+00,0.08
1.022200e+00,0.08
1.022210e+00,-0.04
1.022220e+00,-0.12
1.022230e+00,-0.2
1.022240e+00,-0.24
1.022250e+00,-0.12
1.022260e+00,0
1.022270e+00,0.12
1.022280e+00,0.2
1.022290e+00,0.16
1.022300e+00,0.08
1.022310e+00,0.16
1.022320e+00,0.16
1.022330e+00,0.12
1.022340e+00,-0.04
1.022350e+00,-0.12
1.022360e+00,-0.24
1.022370e+00,-0.24
1.022380e+00,-0.12
1.022390e+00,0
1.022400e+00,0.08
1.022410e+00,0.08
1.022420e+00,0.04
1.022430e+00,0.04
1.022440e+00,0.2
1.022450e+00,0.16
1.022460e+00,0.08
1.022470e+00,-0.04
1.022480e+00,-0.12
1.022490e+00,-0.16
1.022500e+00,-0.24
1.022510e+00,-0.08
1.022520e+00,0
1.022530e+00,0.08
1.022540e+00,0
1.022550e+00,0
1.022560e+00,0.04
1.022570e+00,0.16
1.022580e+00,0.16
1.022590e+00,0
1.022600e+00,-0.08
1.022610e+00,-0.16
1.022620e+00,-0.24
1.022630e+00,-0.12
1.022640e+00,0
1.022650e+00,0.16
1.022660e+00,0.12
1.022670e+00,0.08
1.022680e+00,0
1.022690e+00,0.08
1.022700e+00,0.04
1.022710e+00,-0.04
1.022720e+00,-0.08
1.022730e+00,-0.16
1.022740e+00,-0.28
1.022750e+00,-0.24
1.022760e+00,-0.04
1.022770e+00,0.04
1.022780e+00,0.12
1.022790e+00,0.16
1.022800e+00,0.04
1.022810e+00,0.04
1.022820e+00,0.12
1.022830e+00,0.04
